Urban_geoid,slope_CUHI_day,slope_CUHI_night,slope_SUHI_day,slope_SUHI_night,Urban_name,Clim_zone,Coastal?
47935,-0.04135641417448528,-0.031802057769452025,-0.037074161168819744,-0.04916868463068717,"Las Cruces, NM",Arid,False
47995,-0.02637376893512016,-0.01307534585746999,-0.03704658858006426,-0.019139622619752546,"Las Vegas--Henderson, NV",Arid,False
48232,-0.013093600321153741,-0.006427921509777846,0.04774488486976625,-0.014744006674506953,"Lawrence, KS",Temperate,False
48394,-0.016382383095558502,-0.0031990330939716985,-0.07571497817243328,-0.031498971564671956,"Lawton, OK",Temperate,False
48664,0.01212354811611961,-0.008167430600913104,-0.054036928834048835,-0.06268418786222459,"Lebanon, PA",Temperate,False
48799,-0.007213228074292433,-0.015273677852423763,-0.011842381558882375,-0.02924261737226078,"Leesburg--Eustis--Tavares, FL",Temperate,False
48826,0.005968040735646451,-0.004187786620198201,-0.05742144298287136,-0.02311730634255461,"Lee's Summit, MO",Temperate,False
49096,-0.00027466907436048317,-0.01636137602915277,-0.014674265168003074,-0.07099639951220023,"Leominster--Fitchburg, MA",Snow,False
49312,-0.08664928299541132,-0.06899307004652488,-0.15962274001092858,-0.08869826025250782,"Lewiston, ID--WA",Temperate,False
49339,-0.0049490070796795555,-0.0323726512294089,-0.1795118430334034,-0.16825362886239173,"Lewiston, ME",Snow,False
49582,-0.0010698832297712884,-0.0007243388516434037,-0.026492866701461344,-0.0193506004705463,"Lexington-Fayette, KY",Temperate,False
49594,-0.004113869717828957,0.001538975237956553,0.004195316002149738,-0.0016659711823885763,"Lexington Park--California--Chesapeake Ranch Estates, MD",Temperate,True
49852,0.005240837851687244,-0.0072159681573913635,-0.05788275358506399,-0.03560196384715788,"Lima, OH",Snow,False
49933,-0.019499743507740735,-0.007315551484001269,-0.048829125262949045,-0.018134956992874186,"Lincoln, NE",Snow,False
50392,0.004256501567611102,0.00013137534074632805,-0.026626468046490416,-0.00991480350710331,"Little Rock, AR",Temperate,False
50527,0.00419576612704133,-0.0012892629420202262,-0.014587552382574307,0.0007932495330505156,"Livermore, CA",Temperate,False
50851,-0.01922125873367109,-0.016651452789370188,-0.038312880564894465,-0.016606912935902593,"Lodi, CA",Temperate,False
50959,-0.02896294990959298,-0.03622415949743864,-0.04675347919731354,-0.023328962372569536,"Logan, UT",Snow,False
51040,-0.032632976474330035,-0.011496480316243297,-0.018308751379417943,-0.057055199717134436,"Lompoc, CA",Temperate,True
51175,-0.018782051157917683,-0.0278711608300455,-0.07512938917809592,-0.03084918549880219,"Longmont, CO",Snow,False
51256,-0.002888269500928987,-0.0036334516381585293,0.005826245827544184,-0.014115110315506517,"Longview, TX",Temperate,False
51283,0.0017174523979897958,-0.009373960638549934,-0.09546500466384228,-0.0717896876799413,"Longview, WA--OR",Temperate,True
51364,-0.0017961282637522723,-0.007993184654503648,-0.04829536588029131,-0.03287643745722361,"Lorain--Elyria, OH",Snow,False
51445,-0.013953135528519482,-0.004330435041374007,-0.04144871219338882,-0.010153487643446991,"Los Angeles--Long Beach--Anaheim, CA",Temperate,True
51499,0.043726276104249596,0.038277394773338524,0.09647142860154202,-0.0015782567040314602,"Los Lunas, NM",Arid,False
51755,-0.003447883974606258,-0.00535329160394309,-0.016596716647000992,-0.015263757064755603,"Louisville/Jefferson County, KY--IN",Temperate,False
51877,0.0047915752276385705,-0.004995444737738458,0.013989129824589932,0.0016675817527808598,"Lubbock, TX",Arid,False
52201,0.00024336267040850863,-0.008384557988301077,-0.07357294200905627,-0.02456102834044322,"Lynchburg, VA",Temperate,False
52390,0.014706206919287418,0.008729159861436435,-0.025260725376119973,0.01103169486683608,"McAllen, TX",Arid,False
